price,surface,piece,rooms,bathroom,address,description,more_features_1_dict,more_features_2_dict
300 000 DH,54 m²,1 Pièce,2 Chambres,1 Salle de bain,Lissasfa à Casablanca,"À VENDRE: Appartement T3 à Hay Errahma, Casablanc
Appartement de 54 m² au 3ème étage, situé à Hay Errahma, à côté de la station de bus. Ce bien est en excellent état, idéal pour une petite famille ou un investissement locatif.

Il comprend :

Deux chambres spacieuses
Un salon lumineux
Une cuisine équipée
Une salle de bain moderne
Un toilette
Un balcon offrant une belle vue

L'emplacement est pratique avec des commodités à proximité, y compris les transports en commun, des commerces, des écoles et des parcs. [5min à morocco mall]

Prix de vente : [300 000 dh].

Pour plus d'informations ou pour organiser une visite (possible uniquement dimanche), veuillez me contacter","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n5-10 ans': 'Etat du bien\n5-10 ans', 'Étage du bien\n3ème': 'Étage du bien\n3ème'}","{'Façade extérieure': 'Façade extérieure', 'Cuisine équipée': 'Cuisine équipée'}"
2 800 000 DH,137 m²,2 Pièces,3 Chambres,2 Salles de bains,Racine à Casablanca,"Appartement à vendre racine
Unique appartement
À racine

Immeuble calme avec un concierge résident, très bien entretenu avec 2 appartements par pallier sur 4 étages.
Cet appartement comprend une suite parentale avec dressing et salle de bain -douche italienne. Un double salon ouvert avec 2 petits balcons et une cheminée a foyer fermée. Une salle d'eau d'invités puis 2 chambres avec une salle de bain commune et une baignore.
Beaucoup de rangements encastrés et une cuisine entièrement équipée. Enfin 1 place de parking et une boxe titrée sont disponibles au rez-de-chaussée.

Réf mamoud","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état'}","{'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Cheminée': 'Cheminée', 'Cuisine équipée': 'Cuisine équipée'}"
16 700 000 DH,1350 m²,6 Pièces,4 Chambres,4 Salles de bains,Port à Casablanca,"Luxueuse villa a vendre sur golf a bouskoura
Luxueuse villa sur golf dans un complexe haut de gamme avec piscine a Casablanca bouskoura Cette magnifique villa de 1350 m de terrain 500 m habitable est composé de ;
4 chambres avec leurs salles de bain 2 salons .
Ch personnel.
Salle à manger
Cuisine équipée grande Terrasse avec une très bel vue sur lac sans vis a vis villa située dans un complexe sécurisé ;projet avec golf ,club house, restaurant spa commerces terrain sport, espace verts",{'Type de bien\nVilla': 'Type de bien\nVilla'},"{'Terrasse': 'Terrasse', 'Piscine': 'Piscine', 'Sécurité': 'Sécurité', 'Cuisine équipée': 'Cuisine équipée'}"
1 700 000 DH,196 m²,4 Pièces,4 Chambres,3 Salles de bains,Maârif Extension à Casablanca,"Maarif A saisir Appartement spacieux 196m²
Appartement bien entretenu et spacieux de 4 chambres et double salon au coeur de Maarif Extension, proche de toute comodité (BIM / CARREFOUR/ MOYENS DE TRANSPORT/ COMMERCES)
** visite possible sur rendez-vous**
*** Intermédiaire s'abstenir***","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n30-50 ans': 'Etat du bien\n30-50 ans', 'Étage du bien\n4ème': 'Étage du bien\n4ème', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}","{'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Cheminée': 'Cheminée', 'Four': 'Four'}"
1 250 000 DH,49 m²,2 Pièces,1 Chambre,1 Salle de bain,Racine à Casablanca,"Studio avec grande terrasse, Maarif limite Racine
Alter Foncier vous propose à la vente ce studio de 37 m² 12 de terrasse situé à Racine, orienté plein sud et hyper ensoleillé. Le studio bénéficie d'une place au garage en sous sol.

Projet neuf, plusieurs disponibilités dans l'immeuble.

Rue très calme.

Les photos sur l'annonce ne sont pas celles du studio car l'immeuble est toujours en cours de construction, n'hésitez pas à nous contacter pour recevoir les photos réelles.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', ""Etat du bien\nMoins d'un an"": ""Etat du bien\nMoins d'un an"", 'Étage du bien\n1er': 'Étage du bien\n1er', 'Orientation\nSud': 'Orientation\nSud'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Salon européen': 'Salon européen', 'Climatisation': 'Climatisation', 'Cuisine équipée': 'Cuisine équipée', 'Four': 'Four'}"
1 900 000 DH,217 m²,2 Pièces,3 Chambres,3 Salles de bains,Racine à Casablanca,"Appartement rez de chaussée en vente à racine. Superficie 217 m²
Opportunité unique pour cet appartement à vendre. Triple salon, 3 salles de bains, surface 217 m², 3 chambres. Moins de 50 ans. Revêtement: Carrelage. Confort et tradition avec un beau salon marocain. Le bien dispose également d'une place au parking

Venez découvrir cet appartement à vendre à racine rue du restaurant la grilladiere derrière Zara. Profitez d'une belle terrasse. Dispose également d'un ascenseur. Décoration moderne avec salon européen.

Contactez-nous pour visiter cet appartement à vendre à Casablanca.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nÀ rénover': 'Etat\nÀ rénover', 'Etat du bien\n30-50 ans': 'Etat du bien\n30-50 ans', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Chambre rangement': 'Chambre rangement', 'Façade extérieure': 'Façade extérieure', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique'}"
2 300 000 DH,176 m²,7 Pièces,3 Chambres,2 Salles de bains,Maârif Extension à Casablanca,"TRÈS BEAU REZ DE JARDIN à vendre, MAARIF extension
Ref AV588 / TRÈS BEAU REZ DE JARDIN à vendre, 176 m2 dont 44 m2 de terrasse, 1 suite et 2 chambres, MAARIF extension, prix 2,3 MDH

EN PARFAIT ÉTAT
DANS UN COIN TRÈS PRISÉ DE CASABLANCA
DANS UN IMMEUBLE DE TRÈS BON STANDING

Superficie de 176 m2 titrés dont 44 m2 de Terrasse

- Grand Hall
- Double Salon avec Cheminée
- wc invités
- Suite Parentale avec placards, sdb avec baignoire
- 2 chambres enfants avec placards
- Sdb commune
- Grande Cuisine ouverte sur Terrasse
- Très belle Terrasse aménagée avec un vrai espace de vie
- buanderie
- WC Personnel
- 1 place au garage attribuée

Les plus de cet appartement : 
- Top Adresse ( au Calme total ), coin très prisé
- Résidence de Très Bon Standing 
- En Très Bon État
- Menuiserie de bonne qualité 
- Très Bonne répartition 
- Avec une vraie terrasse et un espace de vie aménagé à l'extérieur

PRIX DE VENTE : 2.300.000 DHS
Honoraires : 2.5% TVA

Agence UNIVERS FONCIER 
(réf du bien AV588)","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Salon Marocain': 'Salon Marocain', 'Cheminée': 'Cheminée', 'Cuisine équipée': 'Cuisine équipée'}"
Prix à consulter,99 m²,10 Pièces,7 Chambres,7 Salles de bains,Bernoussi à Casablanca,"Maison titrée à vendre
Maison à vendre titrée 3 étages
Surface sol 99 m2
Route de Rabat
Proche du terminus tram, Gare Ain Sebaa, commerces, banques, commissariat, McDonald’s, arrêt de bus N82 en face","{'Type de bien\nMaison': 'Type de bien\nMaison', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Orientation\nOuest': 'Orientation\nOuest'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Vue sur mer': 'Vue sur mer'}"
450 000 DH,80 m²,1 Pièce,2 Chambres,2 Salles de bains,Tacharouk (Hay Al Walaa) à Casablanca,"Appartement de 80m² nouvellement rénové à vendre
A vendre appartement de 80m² récemment rénové dans le quartier Tacharouk de Casablanca.
Il est doté d'un grand salon marocain, deux chanbres à coucher, une cuisie, une salle de bain et un WC séparé.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Etat du bien\n20-30 ans': 'Etat du bien\n20-30 ans', 'Étage du bien\n1er': 'Étage du bien\n1er', 'Orientation\nNord': 'Orientation\nNord', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Façade extérieure': 'Façade extérieure', 'Salon Marocain': 'Salon Marocain'}"
6 000 000 DH,354 m²,,,,Californie à Casablanca,"Terrain nu constructible en type Villa
Terrain nu équipé destiné à abriter des construction de type villa , d'une superficie cadastrale brute de 354 m , situé à Casablanca , quartier Californie, Lotissement MIAMAR 94",{'Type de bien\nTerrain': 'Type de bien\nTerrain'},{}
6 000 000 DH,160 m²,1 Salle de bain,,,Maârif à Casablanca,"Un local commercial
Local commercial ,d'une superficie cadastrale brute de 160 m , composé en 47 m au sol, 42 m en soupente et 71 m au sous sol . il est situé à Casablanca , quartier racine ,angle boulevard Zerktouni et rue Jalal Eddine Essayouti résidence Fahd .","{'Type de bien\nLocal commercial': 'Type de bien\nLocal commercial', 'Etat\nNouveau': 'Etat\nNouveau', 'Étage du bien\n1er': 'Étage du bien\n1er'}",{}
Prix à consulter,171 m²,1 Salle de bain,,,Plateau (Al Batha) à Casablanca,"Local commercial en vente à l’angle de Yacoub al mansour avec ghandi. Surface totale 171 m². Conciergerie à disposition
Faites une belle affaire en achetant ce local. Prix 5 500 000 DH. 1 salle de bains, superficie de 171 m². Type de sol: Marbre. Résidence avec concierge.

Idéal si vous souhaitez acheter un local en plein centre ville pres de Maarif, Ghandi etc. Casablanca.","{'Type de bien\nLocal commercial': 'Type de bien\nLocal commercial', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n20-30 ans': 'Etat du bien\n20-30 ans', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}",{'Concierge': 'Concierge'}
620 000 DH,62 m²,3 Pièces,2 Chambres,1 Salle de bain,Oulfa à Casablanca,"Appartement a vendre 62 me 1 etage oulfa, 2 facade
Appartement a vendre 62 me 1 etage oulfa, 2 facades, 5 fenetres, rue de BIM, 2 grande salons","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n5-10 ans': 'Etat du bien\n5-10 ans', 'Étage du bien\n18ème': 'Étage du bien\n18ème', 'Orientation\nOuest': 'Orientation\nOuest', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}",{'Façade extérieure': 'Façade extérieure'}
380 000 DH,20 m²,1 Salle de bain,,,Hay Chifa à Casablanca,"Magasin commercial à vendre sarout
Mahal saroute , fih seda ou toilette .
Kayn f chari3 l fidaa , hay ain chifa 1, lkra dialo 900-1000 dh au maximum","{'Type de bien\nLocal commercial': 'Type de bien\nLocal commercial', 'Etat\nBon état': 'Etat\nBon état'}",{'Chambre rangement': 'Chambre rangement'}
1 100 000 DH,110 m²,2 Pièces,2 Chambres,1 Salle de bain,Plateau (Al Batha) à Casablanca,"Bel appartement à vendre
Très bien situé, près de la station de tram, 110m2 à vendre sur quartier berger maarif ext Casablanca","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n30-50 ans': 'Etat du bien\n30-50 ans', 'Étage du bien\n3ème': 'Étage du bien\n3ème', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}",{}
650 000 DH,64 m²,1 Pièce,1 Chambre,1 Salle de bain,Palmier à Casablanca,"Partement, très bon état
Mon appartement à Maarif","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n20-30 ans': 'Etat du bien\n20-30 ans', 'Étage du bien\n5ème': 'Étage du bien\n5ème'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Façade extérieure': 'Façade extérieure', 'Porte blindée': 'Porte blindée'}"
550 000 DH,80 m²,1 Salle de bain,,,Maârif à Casablanca,"Locale commercial vente ou location
Locale commercial à vendre saroute ou location gérance libre
Surface totale 80m2 rdc : 50m2 soupente : 30m2 prix location 2300","{'Type de bien\nLocal commercial': 'Type de bien\nLocal commercial', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n20-30 ans': 'Etat du bien\n20-30 ans', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}",{}
690 000 DH,83 m²,6 Pièces,3 Chambres,2 Salles de bains,Hay Mohammadi à Casablanca,"Appartement 83 m2 à hay mohammadi casablanca
Superbe appartement à vendre Situé au 1er étage, cet appartement ensoleillé offre une superficie de 83m2 et comprend 3 chambres spacieuses, un grand salon accueillant, 2 salles de bain modernes, ainsi qu'une cuisine équipée.

Idéalement situé à Hay Mohammadi Hay Massira, en plein cœur de Casablanca, cet appartement bénéficie d'un emplacement privilégié à seulement 2 stations de tramway de l'autoroute. Les espaces verts et un petit parking sont également à proximité pour votre confort.

Contactez-nous dès maintenant pour organiser une visite et saisir cette opportunité unique d'acquérir ce charmant appartement !","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n20-30 ans': 'Etat du bien\n20-30 ans', 'Étage du bien\n1er': 'Étage du bien\n1er'}","{'Façade extérieure': 'Façade extérieure', 'Salon Marocain': 'Salon Marocain', 'Antenne parabolique': 'Antenne parabolique', 'Double vitrage': 'Double vitrage', 'Cuisine équipée': 'Cuisine équipée'}"
370 000 DH,54 m²,5 Pièces,3 Chambres,1 Salle de bain,Oulfa à Casablanca,"Appartement à l'achat à Corniche. 3 belles chambres. Belle terrasse
Affaire à saisir pour cet appartement à vendre. Prix 370 000 DH. 2 chambres ,1 Salon , 1 Sejour 1 salle de bains, 54 m². 5 pièces. 3ème étage. Moins de 20 ans. terrasse.

Cet appartement est en vente à Riad Oulfa","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Étage du bien\n3ème': 'Étage du bien\n3ème', 'Orientation\nEst': 'Orientation\nEst'}","{'Terrasse': 'Terrasse', 'Façade extérieure': 'Façade extérieure'}"
Prix à consulter,301 m²,,,,Derb Ghalef à Casablanca,"Vente de terrain pour construction d'immeuble de R
Bonjour je mets en vente un terrain de villa de 301m2 situé a derb ghallef prés de joutiya pour construction d'immeubles de 6 étages . Prix demandé est de 20000dhs/m2..",{'Type de bien\nTerrain': 'Type de bien\nTerrain'},{}
Prix à consulter,20 m²,1 Pièce,1 Chambre,1 Salle de bain,Anassi à Casablanca,"Appartement à l'achat à Anassi. Surface totale 20 m².
Appartement idéal à la vente. 1 salle de bains, superficie de 20 m². 1 Pièces. 1 chambre à coucher. Nouveau.

Venez découvrir cet appartement à vendre à Anassi, Casablanca.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau'}",{}
1 690 000 DH,121 m²,4 Pièces,3 Chambres,2 Salles de bains,Anfa à Casablanca,"Appartement à vendre à Casablanca Bd Anoual
Bonjour,
Dans un immeuble au 5ème étage avec ascenseur (2 appartements par étage), je mets en vente un appartement bien aménagé, ensoleillé, sans vis à vis et bien entretenu. Se compose d'un grand salon, 2 chambres avec placards donnant sur balcon, une grande chambre parentale avec placard et terrasse, cuisine, salle de bain et salle d'eau. Une place au garage est disponible. Cet appartement a une vue très agréable et dégagé sur le boulevard et en face du tramway.
Pour plus de détails merci de me contacter.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n20-30 ans': 'Etat du bien\n20-30 ans', 'Étage du bien\n5ème': 'Étage du bien\n5ème', 'Orientation\nEst': 'Orientation\nEst', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur'}"
1 750 000 DH,203 m²,4 Pièces,4 Chambres,3 Salles de bains,Burger à Casablanca,"Bonne affaire
Appartement à vendre 170m²habitable et le reste garage et terrasse sen haut titré soit 203 m² dans une résidence fermée et sécurisée bon voisinage derrière la grande poste de bd ghandi près de toute commodités prix intéressant","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Chambre rangement': 'Chambre rangement', 'Façade extérieure': 'Façade extérieure', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Sécurité': 'Sécurité'}"
740 000 DH,77 m²,4 Pièces,3 Chambres,1 Salle de bain,Hay Mohammadi à Casablanca,"Appartement 77M2 dépendance 15M2
dans la résidence Al Moheddine Appartement 77M2 au 1e étage composé d'un double séjour, 3 chambres, salle de bain, cuisine équipée.
une dépendance de 15M2 composé d'une pièce et d'une terrasse au 4e étage
immeuble de 3 étages 2 appartement par étage
a proximité de commerces, superettes, restaurants, médecins, banques.....","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Étage du bien\n19ème': 'Étage du bien\n19ème', 'Orientation\nOuest': 'Orientation\nOuest', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Sécurité': 'Sécurité', 'Cuisine équipée': 'Cuisine équipée', 'Four': 'Four'}"
500 000 DH,64 m²,2 Pièces,2 Chambres,1 Salle de bain,Hay Almassira 2 à Casablanca,"Appartement à vendre Meshmesha
Appartement à vendre Meshmesha dans un complexe résidentiel sans vis a vis près de l’école Majorelle 2 dans le complexe résidentiel Hilal Sakan ... Quartier Al-Masirah 2. Il se compose de deux salons, d’une cuisine avec un balcon, d’une salle de bain, à proximité de tous les services : salle de bain - hôpital - écoles publiques - écoles privées - laboratoires médicaux et médecins - espaces verts - mosquées - marché - tramway
La superficie est de 64 mètres
Le prix est de 50 millions","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Étage du bien\n3ème': 'Étage du bien\n3ème', 'Type du sol\nParquet': 'Type du sol\nParquet'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Sécurité': 'Sécurité', 'Cuisine équipée': 'Cuisine équipée'}"
1 800 000 DH,124 m²,7 Pièces,2 Chambres,3 Salles de bains,Bourgogne Est à Casablanca,"Appartement à vendre 124m² Anfa
Bienvenue dans ce charmant appartement situé en plein cœur du centre-ville. Avec une superficie généreuse de 124 m², cet espace offre une combinaison parfaite de confort et de fonctionnalité. En entrant, vous serez accueilli par un salon marocain moderne, un espace chaleureux idéal pour se détendre ou recevoir des invités.

La cuisine est conçue pour inspirer le chef en vous, offrant un environnement propice à la création de délices culinaires. Adjacent à celle-ci, un balcon vous permet de profiter d'une vue sur la ville tout en savourant votre café du matin ou en admirant le coucher du soleil.

Cet appartement dispose également de deux chambres spacieuses, offrant intimité et confort pour ses occupants. De plus, avec trois salles de bains, vous n'aurez jamais à attendre votre tour pour une douche rafraîchissante ou pour vous préparer avant de sortir.

Pour les amateurs de voitures ou ceux en quête de rangement supplémentaire, un garage de 12 m² est inclus, offrant un espace sécurisé pour vos véhicules.

En résumé, cet appartement offre un style de vie urbain élégant, combinant commodité, modernité et confort. Ne manquez pas l'opportunité de faire de cet espace votre chez-vous au cœur de la ville.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', ""Etat du bien\nMoins d'un an"": ""Etat du bien\nMoins d'un an"", 'Étage du bien\n2ème': 'Étage du bien\n2ème', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Meublé': 'Meublé', 'Salon Marocain': 'Salon Marocain', 'Antenne parabolique': 'Antenne parabolique', 'Cuisine équipée': 'Cuisine équipée'}"
Prix à consulter,80 m²,5 Pièces,2 Chambres,1 Salle de bain,Belvédère à Casablanca,"Appartement à vendre à Belvédère. Surface totale 80 m². Porte blindée, salon marocain.
Affaire à saisir pour cet appartement à vendre. 2 chambres, 1 salle de bains, 80 m². 5 pièces. 4ème étage. Moins de 20 ans. Type de sol: Marbre.

Venez découvrir cet appartement à vendre à Belvédère. Porte blindée. Le bien dispose également d'une Antenne parabolique et d'un beau salon marocain traditionnel. Spacieux salon européen.

Soyez le premier à visiter cet appartement en vente à Casablanca. Résidence avec concierge. Avec ascenseur. Calme garanti avec double vitrage.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Étage du bien\n4ème': 'Étage du bien\n4ème', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Double vitrage': 'Double vitrage', 'Porte blindée': 'Porte blindée'}"
1 750 000 DH,103 m²,4 Pièces,3 Chambres,2 Salles de bains,Mandarona à Casablanca,"Appartement à la vente à jnane californie 103m2
Votre Agence Immobilière YEME immobilier à le plaisir de vous présenter cet appartement à la vente à Jnane Californie au 1er étage d'une superficie habitable de 103m2 1 place au garage. Le bien est situé dans une résidence surveillée, il se compose comme suit :
- Un salon spacieux et lumineux avec balcon
- Une grande cuisine
- Deux chambres
- Une salle de bain commune aux deux chambres
- Une suite parentale avec salle de bain, dressing
- Une place de parking qui complète ce bien. Orientation Est
À proximité de toutes commodités
Frais d'agence : 2.4%","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n5-10 ans': 'Etat du bien\n5-10 ans', 'Étage du bien\n1er': 'Étage du bien\n1er', 'Orientation\nEst': 'Orientation\nEst', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Antenne parabolique': 'Antenne parabolique', 'Climatisation': 'Climatisation', 'Sécurité': 'Sécurité', 'Cuisine équipée': 'Cuisine équipée'}"
4 000 000 DH,160 m²,3 Pièces,3 Chambres,2 Salles de bains,Racine à Casablanca,"Sans vis a vis plein sud terrasse racine
RACINE EXCLUSIVITE : Appartement très ensoleillé sans vis à vis orienté sud en étage élevé refait à neuf dans une belle résidence recherchée en plein cœur de Racine à 2 pas du boulevard du Massira. D'une superficie de 160 m2 dont 14 m2 de terrasse, il se compose d'un grand salon avec un coin salle à manger avec un espace cheminée, d'un toilette invité, ...RACINE EXCLUSIVITE : Appartement très ensoleillé sans vis à vis orienté sud en étage élevé refait à neuf dans une belle résidence recherchée en plein cœur de Racine à 2 pas du boulevard du Massira. D&#8217;une superficie de 160 m2 dont 14 m2 de terrasse, il se compose d&#8217;un grand salon avec un coin salle à manger avec un espace cheminée, d&#8217;un toilette invité, de 3 chambres dont une suite parentale, de 2 SDB, place de parking titrée.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état'}","{'Terrasse': 'Terrasse', 'Cheminée': 'Cheminée'}"
Prix à consulter,70 m²,3 Pièces,3 Chambres,1 Salle de bain,La Vilette à Casablanca,"Immeuble 9 appartements
Bonjour
Immeuble 9 appartements avec
Par appartements 3 pièces 1 cuisine et 1 salle de bain

Local 60 m2 et 1 local 110 m2","{'Type de bien\nMaison': 'Type de bien\nMaison', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n30-50 ans': 'Etat du bien\n30-50 ans'}",{}
5 000 000 DH,204 m²,3 Chambres,3 Salles de bains,,Racine à Casablanca,"Dernier etage / triangle d’or / sud
RACINE Situé au dernier étage, cet appartement plein sud et calme offre un cadre de vie privilégié. Il se trouve dans un bel immeuble de haut standing avec gardiennage, ascenseur et garage, offrant ainsi des commodités de qualité. Les caractéristiques de cet appartement comprennent : Un double séjour avec de grandes baies vitrées donnant sur un jardin suspendu avec du teck, pour un espace ...RACINE
Situé au dernier étage, cet appartement plein sud et calme offre un cadre de vie privilégié. Il se trouve dans un bel immeuble de haut standing avec gardiennage, ascenseur et garage, offrant ainsi des commodités de qualité.
Les caractéristiques de cet appartement comprennent :

Un double séjour avec de grandes baies vitrées donnant sur un jardin suspendu avec du teck, pour un espace de vie lumineux et agréable.
Une terrasse véranda plein sud, idéale pour profiter du soleil.
Une deuxième partie du double séjour avec cheminée pour créer une ambiance chaleureuse.
Trois chambres, dont une belle master bedroom, offrant des espaces de repos confortables.
Trois salles de bains, dont une salle d&#8217;eau pour les invités, pour répondre aux besoins de toute la famille et des invités.
Une cuisine aménagée avec une chambre pour le personnel incluant une salle de bains attenante.

Avec une superficie totale de 189m2, plus un garage de 15m2, cet appartement offre de belles prestations intérieures et un confort de vie haut de gamme.",{'Type de bien\nAppartement': 'Type de bien\nAppartement'},"{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Cheminée': 'Cheminée'}"
1 800 000 DH,127 m²,4 Pièces,3 Chambres,2 Salles de bains,Palmier à Casablanca,"Appartement traversant à quartier palmier
Bel appartement traversant, orienté sud, ensoleiment toute la journée, surface de 127 m², en trois chambres, salon, deux SDB, cuisine , buanderie et terrasse filante. à 100 m de la station de tram wafasalaf. l'immeuble est très bien entretenu.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Étage du bien\n4ème': 'Étage du bien\n4ème', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Façade extérieure': 'Façade extérieure', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Sécurité': 'Sécurité', 'Cuisine équipée': 'Cuisine équipée'}"
1 350 000 DH,98 m²,2 Pièces,2 Chambres,2 Salles de bains,Californie à Casablanca,"Appartement à vendre au quartier California
86 m plus 12 m de parking
Situé au 1er étage
Composé d un double salon
Sale de bain invités
2 chambres à coucher avec dressing mdf
Une sale de bain avec douche italienne
Une grande cuisine
Un balcon
Tous les commerces de proximité
Boulangerie supermarché restaurants cafés boucherie....
Résidence sécurisée
Entrée jardin
Quartier california","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n5-10 ans': 'Etat du bien\n5-10 ans', 'Étage du bien\n1er': 'Étage du bien\n1er', 'Orientation\nOuest': 'Orientation\nOuest'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Chambre rangement': 'Chambre rangement', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Sécurité': 'Sécurité', 'Cuisine équipée': 'Cuisine équipée'}"
