price,surface,piece,rooms,bathroom,address,description,more_features_1_dict,more_features_2_dict
6 500 000 DH,464 m²,6 Pièces,6 Chambres,7 Salles de bains,Sidi Maarouf à Casablanca,"Splendide villa à vendre à Sidi Maarouf. 6 pièces confortables. Jardin et terrasse
Villa à vendre à Lina, Sidi Maarouf

Superficie : 464 m²
Prix : 650 millions

Détails de la villa

Niveaux : 4

Chambres : 6 (dont 2 suites parentales)

Salles de bains : 7

Salons : 6

Cuisine : équipée


Extérieur et équipements

Jardin verdoyant

Puits et énergie solaire ️

Hammam beldi

Installation propane

Biondire

2 entrées, pergola et terrasse

2 coins cheminée et barbecue

3 façades pour une vue panoramique


Pour plus d’informations ou pour planifier une visite, n’hésitez pas à nous contacter !","{'Type de bien\nVilla': 'Type de bien\nVilla', 'Etat\nBon état': 'Etat\nBon état'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Chambre rangement': 'Chambre rangement', 'Salon Marocain': 'Salon Marocain', 'Cheminée': 'Cheminée', 'Cuisine équipée': 'Cuisine équipée', 'Four': 'Four'}"
690 000 DH,80 m²,2 Pièces,3 Chambres,2 Salles de bains,Hay Mohammadi à Casablanca,"Bel Appartement bien situé à vendre à Casablanca
Appartement sous forme de duplex, bien ensoleillé et très bien situé à vendre à Hay Lamia.
La maison de trouve dans un immeuble composé de 3 étages avec un appartement par étage.
Quartier calme, propre et très bien situé (à côté de toutes les commodités: Mosquée, Hammam, four beldi, marché de proximité et 5 min de l'autoroute).","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Étage du bien\n2ème': 'Étage du bien\n2ème'}","{'Terrasse': 'Terrasse', 'Double vitrage': 'Double vitrage', 'Four': 'Four'}"
3 300 000 DH,206 m²,4 Pièces,3 Chambres,2 Salles de bains,Racine à Casablanca,"Racine. Bel appartement de 206m2 à vendre
Racine. Bel appartement de 206m2 à vendre

À la vente, dans une ruelle calme derrière le Bd Massira, ce bel appartement de 206 m2 est composé d’un grand double salon, 3 chambres, 2 salles de bain, et d’une petite terrasse.

Prix de vente : 3,3 M DH

Situé au 1er étage d’un immeuble de haut standing (2 appart par étage/ 5 étages) gardé jour et nuit, cet appartement est composé comme suit :

- 1 grand double salon avec cheminée et balcon entièrement refait à neuf (portes esprit atelier d’artiste, plâtre au mur, plafonds rétro-éclairés)
- 1 suite parentale avec sa salle de bain
- 1 salle d’eau d’invités
- 2 chambres junior dont une avec ses toilettes et sa douche
- 1 cuisine
- 1 chambre du personnel avec salle d’eau
- 1 espace buanderie
- 1 cour arrière
- 2 places de parking
- 1 box

Appartement idéal pour couple avec enfants scolarisés à Lyautey et ou Théophile Gautier ou retraité souhaitant quitter leur villa pour plus de confort et de facilité de vie.

N.B : Quelques travaux sont à prévoir au niveau de la cuisine et des salles de bain . Exposition Sud-Ouest. Les charges s’élèvent à environ 700 DH/mois.

Frais d’agence 2% HT du prix de vente","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Surface habitable\n206 m²': 'Surface habitable\n206 m²', 'Etat\nBon état': 'Etat\nBon état', 'Étage du bien\n1er': 'Étage du bien\n1er', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Cheminée': 'Cheminée'}"
8 000 000 DH,375 m²,,,,Sidi Maarouf à Casablanca,"Terrain pour villa commerciale en vente à casa nearshore. Superficie375 m²
Très bon choix pour ce terrain à vendre. DH. Superficie de 375 m².

Venez découvrir ce terrain en vente à sidi maarouf (casa nearshor ), Casablanca.

Proche de toutes commodités: établissements scolaires et pharmacie à 50 mètres, boutiques à 100 mètres, supermarché à 250 mètres, zone commerciale à 400 mètres, hôpitaux à 450 mètres, librairie à 600 mètres, gare et transports en commun à 650 mètres, cafés et restaurants à 750 mètres, plage à 2.0 kilomètre, taxi à 2.8 kilomètres.",{'Type de bien\nTerrain': 'Type de bien\nTerrain'},{}
1 700 000 DH,118 m²,4 Pièces,3 Chambres,2 Salles de bains,Maârif Extension à Casablanca,"Appartement à vendre à Socrate au dernier étage
Excellence LUXRY AT Immo vous propose un bel appartement à la vente Quartier SOCRTE AU DERNIER ETAGE
Superficie 118 m² Habitable
3 Chambres
2 Salles de bain
Appartement traversant ensoleillé, lumineux spacieux deux appariements par étage d’une superficie habitable de 118 m², situé au 5ième étage. Au dernier étage excellente orientation
Nb cet appartement il y a du recule pas de vis à vis
L’appartement est composé de :

- 1 salon spacieux ensoleillé lumineux spacieux , clim
- 1 coin cheminée
- Suite parentale spacieuse ensoleillée lumineuse , clim, dressing , salle de bain moderne
- Deux autres chambres avec placard de rangement ensoleillée lumineuses
- 1 salle d’eau avec douche à l’italienne
- 1 cuisine équipée avec sa buanderie
- 1 place au garage numéroté
- Terrasse d étendage privée
NB l immeuble est sécurisé 24/24 avec des agents de sécurité excellent voisinage très bon syndic , proche de toute commodité
PRIX 1 700 000 MAD LEGERMENT N EGOCIABLE
Commission d 'agence à discuter avant la visite merci de votre compréhension
Pour tout renseignement veuillez contacter votre agent immobilier Amina TAHIRI 0619205812","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Etat du bien\n5-10 ans': 'Etat du bien\n5-10 ans', 'Étage du bien\n5ème': 'Étage du bien\n5ème', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Cheminée': 'Cheminée', 'Climatisation': 'Climatisation', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage', 'Cuisine équipée': 'Cuisine équipée', 'Réfrigérateur': 'Réfrigérateur', 'Four': 'Four', 'Machine à laver': 'Machine à laver'}"
2 250 000 DH,100 m²,3 Pièces,2 Chambres,2 Salles de bains,CIL (Hay Salam) à Casablanca,"Appartement à la vente 2 ch sans vis à vis au CIL
A vendre : Superbe appartement sans vis à vis de 2 chambres au CIL

100 m2
2 chambres dont une suite parentale
1 SDB de réception
1 cuisines équipée
1 place de parking

Greatnest vous propose à la vente ce sublime appartement de 100 m2 au CIL. Situé au 1er étage d’un immeuble sécurisé et bien entretenu, il bénéficie d’une localisation idéale et centrale. Il se compose de :

- Une terrasse
- Un immeuble Neuf avec des Prestations de haut standing
- Clim et chauffage centralisé
- Immeuble moins de 5 ans
- 1 er étage dans une ruelle calme
- Ensoleillement naturel : Orientation Ouest et Sud EST
- Sécurisé avec concierge h24


Prix de Vente : 2 350 000
Frais d'agence : 2% HT","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Etat du bien\n1-5 ans': 'Etat du bien\n1-5 ans', 'Étage du bien\n1er': 'Étage du bien\n1er', 'Orientation\nOuest': 'Orientation\nOuest', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Chambre rangement': 'Chambre rangement', 'Meublé': 'Meublé', 'Façade extérieure': 'Façade extérieure', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Climatisation': 'Climatisation', 'Chauffage central': 'Chauffage central', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage', 'Porte blindée': 'Porte blindée', 'Cuisine équipée': 'Cuisine équipée', 'Réfrigérateur': 'Réfrigérateur', 'Four': 'Four', 'Machine à laver': 'Machine à laver'}"
1 000 000 DH,288 m²,,,,Sidi Moumen à Casablanca,"Terrain pour villa position chouka tit mellil
Bonjour, je met en vente mon terrain pour villa position chouka dans une belle résidence à oulad hajjaj route de tit mellil. superficie 288 métre carré. titré, plan avec piscine disponible...","{'Type de bien\nTerrain': 'Type de bien\nTerrain', 'Type de terrain\nLots de villa': 'Type de terrain\nLots de villa', 'Constructibilité\nR+4': 'Constructibilité\nR+4'}",{}
7 300 000 DH,470 m²,5 Pièces,4 Chambres,3 Salles de bains,Ain Diab à Casablanca,"Villa 470m a vendre sur ain diab proche route azmour
Vente d'une villa d'exception. Prix 7 300 000 DH. 4 chambres, 3 salles de bains, superficie 470 m². 5 pièces lumineuses. Bon état. Profitez d'un beau jardin et d'une terrasse. Dispose également d'un garage.

Cette superbe villa est en vente à Ain Diab. Porte sécurisée. Cuisine bien équipée.

Soyez le premier à visiter cette villa en vente à Casablanca. Salon contemporain. Résidence avec piscine.","{'Type de bien\nVilla': 'Type de bien\nVilla', 'Etat\nBon état': 'Etat\nBon état'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Piscine': 'Piscine', 'Salon européen': 'Salon européen', 'Porte blindée': 'Porte blindée', 'Cuisine équipée': 'Cuisine équipée'}"
2 600 000 DH,181 m²,2 Chambres,2 Salles de bains,,Moulay Youssef à Casablanca,"Appartement à vendre 181 m², 2 chambres Moulay Youssef Casablanca
Appartement spacieux à Moulay Youssef, Casablanca

Découvrez cet appartement lumineux de 181 m², idéalement situé dans le quartier prisé de Moulay Youssef à Casablanca.


Emplacement :

Situé à proximité du centre du Maarif, de la Corniche et des quartiers animés de Casablanca, cet appartement offre un cadre de vie agréable tout en étant un havre de paix au cœur de la ville.


Détails de l’appartement :

- Surface totale : 181 m² (154 m² habitables)
- Orientation : Sud-Est, garantissant un ensoleillement optimal
- Étage : 1er étage d'un immeuble de 7 étages avec 7 appartements par palier

Disposition intérieure :

- Hall d’entrée accueillant
- Séjour spacieux et lumineux avec espace TV et salle à manger
- 2 chambres avec parquet : une belle suite parentale avec grand dressing, salle de bain attenante et accès direct à une grande terrasse
- Une chambre orientée ouest avec placard intégré et balcon, modulable selon vos besoins
- Cuisine équipée avec balcon de 3 m² pour aération naturelle
- 2 salles de bain Une salle d’eau pour plus de confort

Terrasse exceptionnelle :

Profitez d'une grande terrasse orientée sud, parfaite pour des moments de détente, des repas en plein air ou simplement pour savourer le soleil.

Prestations supplémentaires :

- Immeuble bien entretenu avec 2 ascenseurs
- Une place de parking
- Frais de syndic : 300 MAD par mois

Ne manquez pas cette opportunité unique. Contactez-nous dès maintenant pour organiser une visite.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Étage du bien\n1er': 'Étage du bien\n1er'}","{'Terrasse': 'Terrasse', 'Ascenseur': 'Ascenseur', 'Cuisine équipée': 'Cuisine équipée'}"
5 200 000 DH,365 m²,4 Chambres,4 Salles de bains,,Port à Casablanca,"Appartement à vendre 365 m², 4 chambres Massira Khadra Casablanca
À vendre : Appartement spacieux à Biranzaran, Casablanca

Découvrez ce magnifique appartement de 365 m², situé au 1er étage d’un immeuble de 5 niveaux.

Cet espace rare saura vous séduire par son agencement intelligent et son ambiance chaleureuse.

Points forts :

- Intimité et confort : Appartement unique sur l’étage, offrant deux accès indépendants : l’un pour les séjours, l’autre pour la cuisine.
- Luminosité optimale : Orienté Sud-Est, cet appartement traversant et sans vis-à-vis vous assure une lumière naturelle tout au long de la journée.
- Balcon avec vue panoramique : Profitez d’un espace extérieur agréable.



Espaces de vie :

- 4 grands séjours, dont un avec cheminée, parfaits pour des ambiances variées.
- Espace convivial idéal pour des moments de détente en famille ou entre amis.
- Salle à manger séparée.

- Espace nuit :

- Suite parentale spacieuse avec dressing et salle de bain équipée d’une baignoire jacuzzi.
- 3 chambres supplémentaires, chacune avec accès à sa propre salle de bain.
- Sauna en bois chaleureux pour des moments de détente.

- Cuisine fonctionnelle : Grande cuisine avec espace buanderie et chambre de service.
- Stationnement : Deux places de parking attribuées .

Les frais de syndic mensuels sont de 200 MAD .

Ne manquez pas cette opportunité unique ! Contactez-nous dès aujourd'hui pour organiser une visite.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Étage du bien\n4ème': 'Étage du bien\n4ème'}",{'Cheminée': 'Cheminée'}
7 000 000 DH,290 m²,3 Chambres,3 Salles de bains,,Casablanca Finance City à Casablanca,"Appartement à vendre 290 m², 3 chambres Casablanca Finance City Casablanca
Découvrez votre oasis de luxe à Casablanca Finance City !

Offrez-vous cet incroyable appartement de 290 m², idéal pour les familles en quête de confort et d'élégance.

Situé au 7ème étage d'un immeuble moderne de 9 étages, cet espace lumineux est orienté Nord-Ouest, vous garantissant une vue époustouflante et un cadre de vie serein.


Voici ce qui vous attend :

- Un vaste double séjour pour des moments conviviaux
- Une salle d'eau pratique
- Une suite parentale avec dressing et salle de bain privative
- 3 belles chambres à coucher
- 2 salles de bain bien agencées
- Une cuisine entièrement équipée
- 2 places de parking titrées pour votre confort

De plus, profitez d'une terrasse spacieuse de 51 m², parfaite pour vos moments de détente en extérieur !

Avec des frais de syndic mensuels de 1000 MAD, cet appartement représente une opportunité en or, que ce soit pour y vivre ou comme investissement locatif.

Ne laissez pas passer cette chance unique ! Contactez-nous dès maintenant pour plus d'infos ou pour planifier votre visite.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Étage du bien\n7ème': 'Étage du bien\n7ème'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Meublé': 'Meublé'}"
6 300 000 DH,250 m²,4 Chambres,3 Salles de bains,,Ain Diab Extension à Casablanca,"Villa à vendre 250 m², 4 chambres Ain Diab Extension Casablanca
À vendre : Magnifique villa à Ain Diab Extension, Casablanca

Découvrez cette charmante villa de 250 m², idéalement située dans le quartier prisé d'Ain Diab Extension.

Cette villa représente un excellent rapport qualité-prix dans l'une des zones les plus recherchées de Grand Casablanca-Settat. Ne laissez pas passer cette opportunité !

Détails de la villa :


Sous Sol :

- Un Salon
- Une chambre de service
- Une salle d'eau
- Une cuisine fonctionnel

Rez-de-chaussée :

- Triple salons spacieux avec cheminée fonctionnelle
- Un petit séjour extérieur avec piscine, parfait pour se détendre
- Une salle d'eau
- Cuisine avec accès au garage et à la piscine

À l'étage :

- 3 chambres à coucher dont une avec salle de bain privative
- Suite parentale avec dressing et salle de bain


Imaginez-vous profiter de moments inoubliables en famille ou entre amis autour de la piscine ou dans l'un des salons chaleureux.

Le quartier d'Ain Diab Extension est réputé pour son ambiance tranquille, ses commodités à proximité et sa proximité avec la plage, ce qui en fait un cadre de vie rêvé.

Contactez-nous dès aujourd'hui pour planifier une visite et découvrir par vous-même tout le potentiel de cette villa exceptionnelle. Votre nouveau chez-vous vous attend !",{'Type de bien\nVilla': 'Type de bien\nVilla'},"{'Garage': 'Garage', 'Piscine': 'Piscine', 'Cheminée': 'Cheminée'}"
1 750 000 DH,134 m²,3 Chambres,1 Salle de bain,,Casablanca,"Appartement à vendre 134 m², 3 chambres Bd Abdelmoumen Casablanca
Superbe appartement à vendre à Casablanca, dans le quartier prisé du Bd Abdelmoumen.

Ce bien de 134m² se situe au 3ème étage d'un immeuble de 5 étages. Idéal pour une famille, et bénéficie d'une orientation plein sud. Vous serez séduit par sa surface, son agencement, et sa luminosité.

Il se compose de :

- Un double séjour
- 3 chambres à coucher
- Une salle de bain
- Une cuisine équipée
- Une place de parking attribuée
- Frais de syndic mensuels: 300 MAD

Ce bien est en bon état et offre un cadre de vie agréable. N'hésitez pas à nous contacter pour plus d'informations ou pour organiser une visite.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Étage du bien\n3ème': 'Étage du bien\n3ème'}","{'Ascenseur': 'Ascenseur', 'Cuisine équipée': 'Cuisine équipée'}"
